SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,001,New York,Albany County,4,18,7254,2165,5089,2065,4809,76,215,2,7,14,41,0,0,8,17,2072,4821,78,223,5,17,17,43,1,2,2145,5038,2045,4767,76,212,2,4,14,41,0,0,8,14,2052,4776,78,218,5,14,17,43,1,1,20,51,20,42,0,3,0,3,0,0,0,0,0,3,20,45,0,5,0,3,0,0,0,1
050,36,001,New York,Albany County,5,0,306384,148258,158126,116651,123649,19691,21561,445,461,7788,8574,88,77,3595,3804,119828,126915,21678,23789,1216,1322,9117,9874,223,256,140330,149885,111387,118303,17919,19610,232,249,7711,8490,61,51,3020,3182,114039,121009,19478,21370,836,944,8992,9735,176,201,7928,8241,5264,5346,1772,1951,213,212,77,84,27,26,575,622,5789,5906,2200,2419,380,378,125,139,47,55
050,36,001,New York,Albany County,5,1,15225,7795,7430,4950,4806,1659,1477,49,28,573,571,8,5,556,543,5488,5336,2009,1816,95,64,771,763,17,15,6992,6675,4491,4349,1457,1301,13,11,568,563,6,4,457,447,4937,4785,1729,1561,36,30,756,747,13,11,803,755,459,457,202,176,36,17,5,8,2,1,99,96,551,551,280,255,59,34,15,16,4,4
050,36,001,New York,Albany County,5,2,15747,8161,7586,5388,5021,1628,1512,33,22,554,544,5,6,553,481,5910,5473,1970,1817,82,60,753,716,16,13,7442,6891,4982,4629,1418,1299,12,9,547,539,3,5,480,410,5437,5019,1702,1546,44,34,741,705,11,8,719,695,406,392,210,213,21,13,7,5,2,1,73,71,473,454,268,271,38,26,12,11,5,5
050,36,001,New York,Albany County,5,3,17105,8672,8433,6103,5817,1626,1597,21,28,494,554,6,2,422,435,6494,6217,1892,1885,68,78,643,689,18,11,7989,7760,5688,5404,1433,1422,9,12,491,547,2,0,366,375,6028,5752,1656,1661,43,46,635,679,12,7,683,673,415,413,193,175,12,16,3,7,4,2,56,60,466,465,236,224,25,32,8,10,6,4
050,36,001,New York,Albany County,5,4,24545,12246,12299,9018,8955,2043,2112,44,26,682,728,8,8,451,470,9423,9381,2336,2430,122,109,827,868,19,24,11285,11410,8389,8383,1826,1906,22,15,668,718,8,6,372,382,8726,8730,2054,2155,76,71,808,849,15,21,961,889,629,572,217,206,22,11,14,10,0,2,79,88,697,651,282,275,46,38,19,19,4,3
050,36,001,New York,Albany County,5,5,30257,14965,15292,11333,11210,2233,2491,29,74,917,1122,12,5,441,390,11718,11544,2478,2722,129,161,1084,1262,24,21,13785,14063,10556,10429,1956,2166,14,30,907,1110,11,2,341,326,10852,10707,2127,2351,79,96,1067,1244,21,16,1180,1229,777,781,277,325,15,44,10,12,1,3,100,64,866,837,351,371,50,65,17,18,3,5
050,36,001,New York,Albany County,5,6,20739,10476,10263,8128,7613,1404,1587,29,28,693,744,13,16,209,275,8314,7858,1502,1719,76,85,785,868,21,32,9856,9549,7674,7131,1295,1420,18,15,685,735,10,12,174,236,7825,7340,1370,1526,52,62,777,855,18,25,620,714,454,482,109,167,11,13,8,9,3,4,35,39,489,518,132,193,24,23,8,13,3,7
050,36,001,New York,Albany County,5,7,19219,9522,9697,7371,7053,1230,1566,29,17,705,829,9,7,178,225,7526,7242,1292,1678,74,65,791,919,20,27,8914,9043,6950,6614,1099,1407,11,8,698,824,7,3,149,187,7076,6769,1145,1492,47,43,782,913,16,21,608,654,421,439,131,159,18,9,7,5,2,4,29,38,450,473,147,186,27,22,9,6,4,6
050,36,001,New York,Albany County,5,8,16317,7929,8388,6039,6055,1049,1329,20,25,701,787,9,12,111,180,6133,6201,1093,1413,51,72,751,864,15,28,7492,7875,5728,5734,959,1195,12,11,694,782,3,6,96,147,5811,5850,993,1258,36,48,742,856,9,20,437,513,311,321,90,134,8,14,7,5,6,6,15,33,322,351,100,155,15,24,9,8,6,8
