SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,23,001,Maine,Androscoggin County,2,14,4463,2118,2345,2078,2289,20,27,4,6,5,10,1,0,10,13,2088,2301,21,29,12,17,6,10,1,1,2106,2336,2067,2282,20,27,3,5,5,10,1,0,10,12,2077,2293,21,29,11,15,6,10,1,1,12,9,11,7,0,0,1,1,0,0,0,0,0,1,11,8,0,0,1,2,0,0,0,0
050,23,001,Maine,Androscoggin County,2,15,3393,1622,1771,1588,1733,10,14,2,2,5,8,0,0,17,14,1605,1747,10,14,15,16,9,8,0,0,1614,1763,1581,1725,10,14,2,2,5,8,0,0,16,14,1597,1739,10,14,14,16,9,8,0,0,8,8,7,8,0,0,0,0,0,0,0,0,1,0,8,8,0,0,1,0,0,0,0,0
050,23,001,Maine,Androscoggin County,2,16,2953,1248,1705,1233,1679,4,10,0,4,4,5,1,0,6,7,1239,1686,4,11,6,10,4,5,1,0,1241,1697,1226,1671,4,10,0,4,4,5,1,0,6,7,1232,1678,4,11,6,10,4,5,1,0,7,8,7,8,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0
050,23,001,Maine,Androscoggin County,2,17,2209,844,1365,835,1351,4,2,0,3,3,2,0,0,2,7,837,1358,4,2,2,10,3,2,0,0,843,1360,834,1346,4,2,0,3,3,2,0,0,2,7,836,1353,4,2,2,10,3,2,0,0,1,5,1,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
050,23,001,Maine,Androscoggin County,2,18,2166,649,1517,636,1506,7,5,0,0,3,1,1,1,2,4,638,1509,7,6,2,3,3,2,1,1,646,1514,633,1503,7,5,0,0,3,1,1,1,2,4,635,1506,7,6,2,3,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
050,23,001,Maine,Androscoggin County,3,0,107705,52711,54994,49083,51338,2084,1944,212,217,334,454,20,20,978,1021,50021,52329,2525,2382,601,645,555,669,44,54,51877,54146,48399,50626,2033,1902,187,201,330,451,15,15,913,951,49272,51550,2443,2303,547,598,542,657,36,44,834,848,684,712,51,42,25,16,4,3,5,5,65,70,749,779,82,79,54,47,13,12,8,10
050,23,001,Maine,Androscoggin County,3,1,6894,3473,3421,2909,2793,365,386,7,15,17,30,1,3,174,194,3077,2982,489,528,32,39,55,70,2,7,3374,3304,2830,2707,357,376,7,13,16,29,1,3,163,176,2987,2879,473,505,29,32,53,67,2,5,99,117,79,86,8,10,0,2,1,1,0,0,11,18,90,103,16,23,3,7,2,3,0,2
050,23,001,Maine,Androscoggin County,3,2,6600,3366,3234,2888,2750,282,305,15,14,20,36,1,2,160,127,3046,2875,386,389,41,40,58,60,3,6,3271,3111,2816,2657,272,295,15,13,20,36,0,1,148,109,2962,2764,369,370,37,33,57,58,1,3,95,123,72,93,10,10,0,1,0,0,1,1,12,18,84,111,17,19,4,7,1,2,2,3
050,23,001,Maine,Androscoggin County,3,3,6599,3418,3181,2978,2797,270,225,16,13,29,29,1,1,124,116,3100,2911,345,297,46,39,54,58,3,3,3324,3101,2903,2727,265,223,16,11,29,29,0,0,111,111,3012,2837,336,291,38,35,52,58,2,2,94,80,75,70,5,2,0,2,0,0,1,1,13,5,88,74,9,6,8,4,2,0,1,1
050,23,001,Maine,Androscoggin County,3,4,7246,3812,3434,3415,3074,235,206,21,19,39,37,0,2,102,96,3513,3168,284,258,48,47,72,59,1,3,3722,3354,3339,3009,228,201,19,19,39,37,0,0,97,88,3432,3095,273,249,46,42,72,59,0,1,90,80,76,65,7,5,2,0,0,0,0,2,5,8,81,73,11,9,2,5,0,0,1,2
